Emp_ID,Name,Sex,DOB,Age,Join_Date,Tenure,Gross_Pay,Net_Pay,Deductions,Deduction_perc,Role,Dept
10802,'Weldon Hurley',M,09/04/1984,36,16/03/2017,39,291132.5,191815,99317.5,34.11,'Software Engineer.Senior II.','Corporate Systems'
11225,'Royce Strickland',M,01/06/1988,32,29/09/2014,69,291843.75,183066.25,108777.5,37.27,'Systems Support Engineer.Senior II.','LUNA/OPEN Engineering'
20169,'Jay Palmer',M,12/08/1993,26,10/05/2018,26,167485,138337.5,29147.5,17.4,'Software Engineer II..','Media Ghost'
22394,'Yvette Buchanan',F,31/10/1991,28,26/08/2019,10,112646,100092,12554,11.14,'Technical Solutions Engineer..','AmaTec - Americas TSE'
20031,'Callie Melendez',F,02/04/1988,32,02/04/2018,27,122712,104517,18195,14.83,'Media Operations Engineer..','Amatec - BOCC/EMM'
20069,'Dina Zavala',F,11/07/1991,29,16/04/2018,26,80457,69603,10854,13.49,'Technical Solutions Engineer..','AmaTec - APJ TSE'
21177,'Jesse Shaffer',M,26/04/1990,30,06/05/2019,14,130231.25,116936.25,13295,10.21,'Network Implementation Manager..','Networks - APJ Infrastructure'
15483,'Dirk Reed',M,27/02/1987,33,28/12/2015,54,132143.75,110501.25,21642.5,16.38,'Client Service Manager.Senior.','EMEA - AMG'
17416,'Hyman Morales',M,22/05/1991,29,02/03/2017,40,147790,133775,14015,9.48,'Software Development Engineer in Test II..','Web Shared Engineering - Performance'
22245,'Zachery Friedman',M,23/10/1993,26,25/07/2019,11,147652.5,128771.25,18881.25,12.79,'Technical Solutions Engineer..','AmaTec - Americas TSE'
20820,'Ladonna Berry',F,19/10/1990,29,13/06/2019,13,66683,51500,15183,22.77,'Help Desk Administrator..','Enterprise Infrastructure Services'
20465,'Jenifer Montgomery',F,27/08/1993,26,28/06/2018,24,122841,79188,43653,35.54,'Software Development Engineer in Test II..','IT DevOps'
19711,'Robby Blevins',M,10/02/1993,27,08/01/2018,30,146312.5,125238.75,21073.75,14.4,'Software Engineer II..','Enterprise Applications'
14653,'Oliver Vaughn',M,02/08/1987,32,01/04/2016,51,117247.5,87358.75,29888.75,25.49,'Q/A Engineer II..','GSS EPIC Engineering (HC COGS)'
11584,'Marina Potter',F,09/06/1992,28,28/07/2016,47,125306,106244,19062,15.21,'Q/A Engineer.Senior.','IT DevOps'
20308,'Robt Walters',M,01/10/1988,31,28/05/2018,25,98793.75,88023.75,10770,10.9,'Collections Specialist..','Finance - Customer Revenue Operations GA'
19938,'Jarrod Cooley',M,07/01/1992,28,05/03/2018,28,69555,65476.25,4078.75,5.86,'Contract/Billing Analyst..','Finance - Customer Revenue Operations GA'
15857,'Marietta Odom',F,16/04/1990,30,02/05/2016,50,101320,77255,24065,23.75,'Contract/Billing Analyst II..','Finance - Customer Revenue Operations GA'
16233,'Beatrice Patterson',F,02/01/1987,33,20/06/2016,48,113015,95562,17453,15.44,'Client Service Manager.Senior.','Americas- AMG'
21090,'Thad Bass',M,25/06/1993,27,12/11/2018,20,150775,121610,29165,19.34,'Data Engineer II..','Data Engineering Analytics  Intelligence'
20175,'Keenan Cherry',M,08/04/1994,26,10/05/2018,26,112747.5,78280,34467.5,30.57,'Software Development Engineer in Test..','Media Experience SQA'
11329,'Alden Tucker',M,30/01/1987,33,20/10/2014,68,291548.75,218525,73023.75,25.05,'Systems Support Engineer.Senior II.','IT DevOps'
7324,'Francesca Cochran',F,20/11/1990,29,13/08/2018,23,162103,100765,61338,37.84,'Software Engineer.Senior.','Media Delivery Product Engineering'
16459,'Rosa Hubbard',F,26/10/1990,29,21/07/2016,47,191881,144402,47479,24.74,'Product Support Engineer..','AmaTec - PSG'
22154,'Natalie Macias',F,16/01/1993,27,08/07/2019,12,88883,80725,8158,9.18,'Client Service Manager..','Americas- AMG'
19949,'Fred Dougherty',M,10/11/1987,32,08/03/2018,28,185995,147620,38375,20.63,'Technical Account Manager..','Media AMER PreSales Inside Sales  ECG'
17130,'Wes David',M,14/07/1977,43,02/01/2017,42,319970,217073.75,102896.25,32.16,'Practice Manager..','GSS Service Delivery Mgmt'
22634,'Mohamed Rocha',M,14/09/1992,27,03/10/2019,9,143238.75,94312.5,48926.25,34.16,'Software Development Engineer in Test II..','Media Portal'
22217,'Michelle Daugherty',F,20/10/1992,27,22/07/2019,11,114591,100542,14049,12.26,'Q/A Engineer II..','IT DevOps'
21934,'Barney Hopkins',M,21/03/1986,34,30/05/2019,13,287841.25,193951.25,93890,32.62,'Software Development Engineer in Test.Senior II Lead.','Media Portal'
19470,'Benito Owen',M,27/01/1989,31,06/11/2017,32,143285,98597.5,44687.5,31.19,'Solutions Architect..','Service Delivery APJ'
18868,'Maria Proctor',M,12/01/1992,28,24/08/2017,34,130965,115683.75,15281.25,11.67,'Technical Solutions Engineer..','AmaTec - Weekend TSE'
16990,'Corina Copeland',F,14/04/1988,32,01/12/2016,43,159715,124895,34820,21.8,'Software Development Engineer in Test.Senior.','Dynamic Media SQA'
19020,'Elva Andrade',F,02/09/1993,26,18/09/2017,33,82682,74885,7797,9.43,'Server Tech Services Engineer..','Networks - APJ Infrastructure'
18809,'Raymond Henderson',M,22/08/1990,29,17/08/2017,34,178557.5,152707.5,25850,14.48,'Media Operations Engineer II..','AmaTec - BOCC'
22621,'Drew Rush',M,20/11/1991,28,30/09/2019,9,125665,117870,7795,6.2,'Solutions Architect..','Service Delivery APJ'
17276,'Roosevelt Nguyen',M,23/08/1991,28,02/02/2017,41,222042.5,146117.5,75925,34.19,'Technical Solutions Engineer II.Lead.','AmaTec - Americas TSE'
22380,'Marcus Shields',M,17/04/1993,27,22/08/2019,10,112316.25,103747.5,8568.75,7.63,'Q/A Engineer II..','IT DevOps'
22299,'Isreal Herrera',M,07/01/1990,30,05/08/2019,11,162396.25,137035,25361.25,15.62,'Software Engineer II..','Corporate Systems'
20030,'Kate Kane',F,31/08/1992,27,02/04/2018,27,107048,93611,13437,12.55,'Security Operations Technician.Senior.','APJ Security Services - SOCC'
20790,'Lane Kennedy',M,05/10/1990,29,03/09/2018,22,148991.25,107241.25,41750,28.02,'Media Operations Engineer..','Amatec - BOCC/EMM'
19559,'Francesco Orr',M,25/03/1991,29,27/11/2017,31,109140,94972.5,14167.5,12.98,'Systems Support Engineer II..','IT DevOps'
9886,'Raquel Velasquez',F,21/01/1982,38,10/11/2014,68,214243,157102,57141,26.67,'Manager..Q/A Engineering','IT DevOps'
19568,'Winston Melton',M,27/04/1993,27,30/11/2017,31,141195,126250,14945,10.58,'Software Engineer II..','Enterprise Applications'
18296,'Norman Martinez',M,24/04/1990,30,08/06/2017,37,163976.25,116345,47631.25,29.05,'Solutions Architect II..','GSS EPIC Product Evaluation'
19459,'Elwood Mercado',M,14/07/1992,28,06/11/2017,32,101356.25,79388.75,21967.5,21.67,'Systems Support Engineer..','IT DevOps'
15789,'Tracie Mora',F,02/10/1988,31,18/04/2016,50,131726,91262,40464,30.72,'Solutions Architect II..','APJ Security Services'
20117,'Marlon Russell',M,17/10/1992,27,26/04/2018,26,269017.5,175615,93402.5,34.72,'Support Delivery Specialist..','AmaTec - SDM'
21718,'Noah Orozco',M,15/10/1993,26,22/04/2019,14,158458.75,114361.25,44097.5,27.83,'Solutions Architect..','Service Delivery Americas Web'
22195,'Miles Huffman',M,09/12/1989,30,18/07/2019,11,128181.25,115583.75,12597.5,9.83,'Client Service Manager..','Americas- AMG'
21038,'Harriett Turner',F,03/09/1992,27,12/09/2019,10,78242,72001,6241,7.98,'Software Development Engineer in Test..','IT DevOps'
14587,'Young Cervantes',F,24/07/1993,26,02/07/2015,60,145308,108075,37233,25.62,'Solutions Architect II..','Service Delivery EMEA'
14571,'Reginald Page',M,01/07/1993,27,02/07/2015,60,167647.5,114403.75,53243.75,31.76,'Software Engineer.Senior.','Enterprise Access Engineering'
14917,'Ted Blair',M,05/07/1990,30,07/09/2015,58,165048.75,88358.75,76690,46.47,'Network Engineer..','Networks - Technology'
11671,'Ezra Stewart',M,29/01/1989,31,18/12/2014,66,176990,139962.5,37027.5,20.92,'Q/A Engineer.Senior.','GSS EPIC Engineering (HC COGS)'
14351,'Luis Hester',M,20/10/1989,30,01/06/2015,61,125651.25,88208.75,37442.5,29.8,'Software Development Engineer in Test II..','Dynamic Media SQA'
14353,'Patty Prince',F,29/01/1993,27,01/06/2015,61,117429,81596,35833,30.51,'Security Operations Center Specialist..','APJ Security Services - SOCC'
11874,'Lourdes Valenzuela',F,03/06/1994,26,15/06/2015,61,103415,73607,29808,28.82,'Software Development Engineer in Test II..','Enterprise Networks'
14638,'Tyrell Oneill',M,15/06/1988,32,13/07/2015,60,122680,116453.75,6226.25,5.08,'Client Service Manager.Senior.','EMEA - AMG'
14687,'Emmanuel Morgan',M,03/09/1991,28,20/07/2015,59,288785,187530,101255,35.06,'Security Operations Center Specialist.Senior.','APJ Security Services - SOCC'
14586,'Hal Henderson',M,13/08/1992,27,02/07/2015,60,169770,134017.5,35752.5,21.06,'Solutions Architect II..','Service Delivery APJ'
14585,'Aaron Reyes',M,16/12/1993,26,02/07/2015,60,219268.75,135973.75,83295,37.99,'Software Engineer.Senior.','Platform Mapping Engineering'
14584,'Roderick Arias',M,12/08/1993,26,02/07/2015,60,181535,145388.75,36146.25,19.91,'Software Engineer.Senior.','Enterprise Applications'
14350,'Latisha Cook',F,21/05/1990,30,01/06/2015,61,103053,72627,30426,29.52,'Security Operations Technician.Senior.','APJ Security Services - SOCC'
14731,'Shelly Carrillo',F,30/07/1992,27,27/07/2015,59,139558,91397,48161,34.51,'Support Delivery Specialist..','AmaTec - APJ TSE'
10460,'Sal Briggs',M,15/07/1978,42,26/05/2014,73,324705,185375,139330,42.91,'Program Manager.Senior.Technical','LUNA Program Management'
10654,'Spencer Archer',M,06/05/1992,28,30/06/2014,72,182951.25,116933.75,66017.5,36.08,'Systems Engineer II..','Developer Productivity'
11143,'Elmo Hutchinson',M,31/08/1985,34,15/09/2014,70,407582.5,274648.75,132933.75,32.62,'Practice Manager..','APJ Security Services - SOCC'
11347,'Armand Avery',M,30/08/1979,40,02/04/2015,63,222062.5,177511.25,44551.25,20.06,'Financial Analyst.Senior.','Web Division Finance'
17301,'Gordon Zamora',M,19/04/1987,33,06/02/2017,41,282507.5,178516.25,103991.25,36.81,'Program Manager.Senior.Technical','GSS EPIC Engineering (HC COGS)'
12255,'Jeromy Calderon',M,26/01/1988,32,02/04/2015,63,136891.25,116510,20381.25,14.89,'Client Service Manager.Senior.','APJ - AMG'
14058,'Chong Shelton',M,20/04/1989,31,06/08/2015,59,302522.5,180701.25,121821.25,40.27,'Data Engineer.Senior II Lead.','Data Engineering Analytics  Intelligence'
17404,'Hector Curtis',M,07/04/1989,31,27/02/2017,40,236163.75,179432.5,56731.25,24.02,'Software Engineer.Senior.','Web Performance Engineering'
9871,'Deena Hughes',F,19/05/1990,30,21/07/2014,71,141286,112724,28562,20.22,'Infrastructure Delivery Manager II..','Networks - EMEA Infrastructure'
22436,'Donnie Blevins',M,02/01/1994,26,05/09/2019,10,149557.5,131952.5,17605,11.77,'Technical Solutions Engineer..','AmaTec - Americas TSE'
14610,'Darnell Oconnell',M,05/10/1990,29,09/07/2015,60,196457.5,135077.5,61380,31.24,'Software Engineer.Senior.','Enterprise Center'
10651,'Cecil Tran',M,20/09/1992,27,30/06/2014,72,176518.75,129368.75,47150,26.71,'Software Engineer.Senior.','Enterprise Applications'
20474,'Frances Christensen',F,26/10/1992,27,02/07/2018,24,166602,125696,40906,24.55,'Software Engineer.Senior.','Media Ghost'
10934,'Heidi Finley',F,03/03/1994,26,16/07/2015,59,141061,106458,34603,24.53,'Platform Operations Engineer II..','Platform Operations'
12398,'Bret Jennings',M,05/02/1984,36,23/04/2015,62,133355,95958.75,37396.25,28.04,'Program Manager..','Global Channel - Programs Support'
10516,'Fritz Andrade',M,24/01/1990,30,14/08/2017,35,115233.75,99232.5,16001.25,13.89,'Graphic Designer II..','Learning  Development'
19836,'Jean Hammond',M,05/02/1992,28,01/02/2018,29,77448.75,72121.25,5327.5,6.88,'Product Operations Analyst..','IT Product Management  Ops'
10661,'Shirley Morales',F,29/08/1992,27,30/06/2014,72,158238,127918,30320,19.16,'Technical Solutions Engineer II..','AmaTec - Americas TSE'
11232,'Herman Garza',M,14/09/1989,30,02/05/2016,50,168656.25,147770,20886.25,12.38,'Platform Operations Engineer II..','Platform Operations'
10665,'Robin Carey',M,10/10/1992,27,30/06/2014,72,251906.25,167582.5,84323.75,33.47,'Product Support Engineer..','AmaTec - PSG'
18222,'Cameron Brennan',M,09/08/1985,34,29/05/2017,37,327370,287711.25,39658.75,12.11,'Program Manager II..Technical','PlatEng Management'
10662,'Rowena Oneal',F,29/09/1992,27,30/06/2014,72,128250,107608,20642,16.1,'Technical Solutions Engineer II..','AmaTec - APJ TSE'
10660,'Freddie Whitaker',M,03/06/1992,28,30/06/2014,72,196335,184287.5,12047.5,6.14,'Software Engineer.Senior Lead.','AmaTec - APS'
10650,'Cecelia Lynn',F,01/06/1993,27,30/06/2014,72,135984,111452,24532,18.04,'Performance Engineer II..','Product - Custom'
18207,'Man Woods',M,05/09/1988,31,25/05/2017,37,208888.75,167635,41253.75,19.75,'Business Systems Analyst.Senior.','Corporate Systems'
15218,'Nellie Shah',F,16/08/1993,26,19/10/2015,56,98928,82709,16219,16.39,'Software Development Engineer in Test II..','Dynamic Media SQA'
11881,'Arden Gaines',M,27/07/1990,29,13/08/2015,59,153210,115100,38110,24.87,'Systems Engineer..','Platform Enablement_OLD'
15051,'Brice Downs',M,21/03/1994,26,28/09/2015,57,156887.5,135468.75,21418.75,13.65,'Software Engineer II..','Developer Productivity'
17085,'Roland Castillo',M,20/02/1991,29,22/12/2016,42,178676.25,120080,58596.25,32.79,'Platform Operations Engineer II.Lead.','Platform Operations'
10515,'Howard Dorsey',M,07/07/1989,31,04/12/2014,67,146663.75,108377.5,38286.25,26.1,'Product Operations Analyst II..','IT Product Management  Ops'
11305,'Elisa Benson',F,31/05/1990,30,17/04/2017,38,113674,101524,12150,10.69,'Software Engineer II..','Enterprise Applications'
19024,'Bridget Sexton',F,06/09/1993,26,18/09/2017,33,126366,106020,20346,16.1,'Solutions Architect..','Service Delivery Americas Media'
21980,'Herb Greene',M,17/08/1994,25,06/06/2019,13,99208.75,91307.5,7901.25,7.96,'Network Engagement Consultant..','Networks - EMEA Infrastructure'
17176,'Doris Ryan',F,25/06/1991,29,16/01/2017,41,156771,126911,29860,19.05,'Security Operations Center Specialist..','APJ Security Services - SOCC'
21880,'Roman Logan',M,06/03/1994,26,20/05/2019,13,118583.75,104231.25,14352.5,12.1,'Release Engineer II..','IT DevOps'
14346,'Gretchen Harrell',F,13/09/1986,33,01/06/2015,61,113845,90121,23724,20.84,'Learning  Development Specialist II.Lead.','International - Learning  Dev'
10708,'Lincoln Rosales',M,10/12/1990,29,03/07/2014,72,135083.75,117077.5,18006.25,13.33,'Order Analyst.Senior.','Finance - Customer Revenue Operations GA'
10659,'Tamika Clements',F,01/10/1992,27,30/06/2014,72,155272,98298,56974,36.69,'Technical Project Manager II..','APJ PS - SA/IN'
10503,'Nathanael Campos',M,29/08/1984,35,02/06/2014,73,152243.75,107250,44993.75,29.55,'Client Service Manager.Senior.','APJ - AMG'
9857,'Teodoro Foster',M,10/12/1989,30,21/07/2014,71,237658.75,186217.5,51441.25,21.65,'Platform Operations Engineer II.Lead.','Platform Operations - Custom'
10734,'Cedric Mckinney',M,13/05/1988,32,07/07/2014,72,193013.75,115721.25,77292.5,40.05,'Business Systems Analyst.Senior.','Corporate Systems'
10646,'Christopher Huff',M,05/01/1993,27,30/06/2014,72,194443.75,111451.25,82992.5,42.68,'Software Engineer.Senior.','Enterprise Applications'
9860,'Cristopher Church',M,29/03/1990,30,21/07/2014,71,195181.25,123081.25,72100,36.94,'Platform Operations Engineer.Senior.','Platform Operations'
10709,'Perry Collier',M,05/08/1988,31,03/07/2014,72,166183.75,146157.5,20026.25,12.05,'Program Manager..','AmaTec - APS'
10671,'Scott Brewer',M,20/09/1991,28,26/06/2014,72,235526.25,147602.5,87923.75,37.33,'Reliability Engineer.Senior.',Technology
10538,'Tonia Harrison',F,05/07/1988,32,09/06/2014,73,265483,174604,90879,34.23,'Manager..Technical Support','AmaTec - Mgmt'
10735,'Chris Oconnor',M,06/10/1987,32,07/07/2014,72,177842.5,146468.75,31373.75,17.64,'Client Service Manager.Senior.','Americas- AMG'
10663,'Carol Perez',F,05/05/1992,28,30/06/2014,72,135504,98958,36546,26.97,'Software Engineer II..','Media Ghost'
9859,'Florine Porter',F,25/05/1992,28,30/06/2014,72,150972,102242,48730,32.28,'Software Engineer.Senior.','Enterprise Applications'
14290,'Sherwood Preston',M,20/06/1985,35,21/05/2015,61,329337.5,179996.25,149341.25,45.35,'Software Engineer.Senior II.','Media Services Engineering'
3727,'Lester Patton',M,24/12/1982,37,22/01/2015,65,350137.5,176541.25,173596.25,49.58,'Relationship Manager.Senior Lead.','Web Americas Inside Sales East'
21692,'Angeline Freeman',F,05/10/1991,28,15/04/2019,15,172634,140228,32406,18.77,'Security Operations Center Specialist II..','APJ Security Services - SOCC'
19086,'Pablo Bowers',M,18/02/1994,26,28/09/2017,33,101653.75,90236.25,11417.5,11.23,'Network Engagement Consultant..','Networks - APJ Infrastructure'
11997,'Ellsworth Barajas',M,01/09/1990,29,25/01/2016,53,277285,137217.5,140067.5,50.51,'Network Engineer.Senior.','Networks - Technology'
10703,'Jeannine Carr',F,14/03/1990,30,25/04/2016,50,77612,69026,8586,11.06,'Order Analyst II..','Finance - Customer Revenue Operations GA'
18586,'Galen Alvarado',M,25/06/1992,28,13/07/2017,36,146782.5,127440,19342.5,13.18,'Solutions Architect..','GSS EPIC Product Evaluation'
18888,'Booker Hensley',M,23/11/1989,30,28/08/2017,34,214663.75,162523.75,52140,24.29,'Software Engineer.Senior.','GSS EPIC Engineering (HC COGS)'
22376,'Rex Rodgers',M,08/09/1991,28,22/08/2019,10,203333.75,138305,65028.75,31.98,'Software Engineer.Senior.','Dynamic Media SQA'
15420,'John Villarreal',M,22/02/1990,30,14/12/2015,55,174087.5,109858.75,64228.75,36.89,'Solutions Architect II..','Service Delivery EMEA'
15354,'Jae Montoya',M,08/04/1983,37,23/11/2015,55,232717.5,184707.5,48010,20.63,'User Interface Engineer.Senior.','GSS EPIC Engineering (HC COGS)'
15402,'Edward Ray',M,17/07/1982,37,07/12/2015,55,225743.75,138041.25,87702.5,38.85,'Technical Project Manager II..','Core East - PS'
21583,'Cortez Blackburn',M,06/05/1993,27,18/03/2019,15,131567.5,110538.75,21028.75,15.98,'Platform Operations Engineer..','Platform Operations'
19022,'Elmer Marshall',M,17/10/1988,31,18/09/2017,33,221153.75,172593.75,48560,21.96,'Software Engineer.Senior.','GSS EPIC Engineering (HC COGS)'
19365,'Elaine Moyer',F,18/01/1992,28,23/10/2017,32,102059,84276,17783,17.42,'Technical Solutions Engineer..','AmaTec - CIAM'
11100,'Robby Armstrong',M,14/07/1989,31,19/08/2019,10,204027.5,171828.75,32198.75,15.78,'Technical Project Manager II..','APJ PS - SA/IN'
11469,'Ashlee Cochran',F,16/09/1992,27,13/11/2014,68,133350,109277,24073,18.05,'Network Design Engineer..','Networks - Productivity'
19136,'Candy Goodwin',F,18/10/1993,26,04/06/2018,25,89853,77842,12011,13.37,'Software Development Engineer in Test..','Media Portal'
11255,'Felton Hunt',M,28/04/1965,55,06/10/2014,69,642351.25,325586.25,316765,49.31,'Architect.Principal Lead.','Media Analytics'
11877,'Jesus Vance',M,17/03/1990,30,13/08/2015,59,124422.5,102958.75,21463.75,17.25,'Software Engineer..','Networks - Productivity - Systems'
20406,'Heath Jefferson',M,18/03/1991,29,21/06/2018,24,147587.5,102325,45262.5,30.67,'Security Operations Technician.Senior.','APJ Security Services - SOCC'
21793,'Jody Knight',F,19/03/1993,27,06/05/2019,14,150097,115960,34137,22.74,'Software Engineer II..','Media Portal'
22190,'Krystal Mckee',F,10/09/1993,26,15/07/2019,12,113081,96746,16335,14.45,'Solutions Architect..','APJ Security Services'
6447,'Mallory Stein',F,06/09/1989,30,08/06/2015,61,120245,100779,19466,16.19,'Solutions Architect II..','GSS EPIC Product Evaluation'
